Order ID,Date,Category,Product Name,Quantity,Unit Price,Total Price,Region,Payment Method,Year,Month,Day,DayOfWeek,WeekOfYear,IsWeekend
ORD15237,2023-12-10,Clothing,Denim Jacket,2,716.47,1432.94,South America,Credit Card,2023,12,10,6,49,1
ORD15058,2023-12-10,Clothing,Denim Jacket,5,1681.13,8405.65,South America,Debit Card,2023,12,10,6,49,1
ORD14160,2023-12-10,Electronics,USB-C Hub,3,14913.53,44740.59,Australia,Net Banking,2023,12,10,6,49,1
ORD14541,2023-12-10,Clothing,Running Shoes,1,546.7,546.7,Africa,Credit Card,2023,12,10,6,49,1
ORD13965,2023-12-10,Electronics,Laptop Stand,2,11464.13,22928.26,Asia,PayPal,2023,12,10,6,49,1
ORD13746,2023-12-10,Beauty Products,Lipstick,4,956.45,3825.8,Europe,Credit Card,2023,12,10,6,49,1
ORD13630,2023-12-10,Home Appliances,Vacuum Cleaner,2,1159.48,2318.96,South America,Debit Card,2023,12,10,6,49,1
ORD13568,2023-12-10,Electronics,Bluetooth Speaker,2,10654.4,21308.8,Asia,Debit Card,2023,12,10,6,49,1
ORD13188,2023-12-10,Electronics,Laptop Stand,3,3258.87,9776.61,North America,Credit Card,2023,12,10,6,49,1
ORD12867,2023-12-10,Clothing,Formal Shirt,4,2510.08,10040.32,Asia,PayPal,2023,12,10,6,49,1
ORD12590,2023-12-10,Home Appliances,Vacuum Cleaner,1,6089.83,6089.83,Africa,UPI,2023,12,10,6,49,1
ORD12440,2023-12-10,Books,Fiction Novel,5,726.82,3634.1,North America,Credit Card,2023,12,10,6,49,1
ORD13816,2023-12-11,Home Appliances,Air Fryer,6,7771.0,46626.0,Australia,UPI,2023,12,11,0,50,0
ORD15341,2023-12-11,Beauty Products,Sunscreen SPF50,6,1931.0,11586.0,Asia,PayPal,2023,12,11,0,50,0
ORD13058,2023-12-11,Beauty Products,Face Moisturizer,5,1205.17,6025.85,Australia,PayPal,2023,12,11,0,50,0
ORD14768,2023-12-12,Home Appliances,Air Fryer,6,7599.48,45596.88,Asia,Debit Card,2023,12,12,1,50,0
ORD10564,2023-12-12,Beauty Products,Perfume,3,1139.19,3417.57,Africa,PayPal,2023,12,12,1,50,0
ORD10566,2023-12-12,Books,Fiction Novel,1,499.18,499.18,Africa,Debit Card,2023,12,12,1,50,0
ORD10977,2023-12-12,Electronics,Laptop Stand,4,13792.05,55168.2,North America,PayPal,2023,12,12,1,50,0
ORD11183,2023-12-12,Sports,Football,2,3058.71,6117.42,Australia,PayPal,2023,12,12,1,50,0
ORD11507,2023-12-12,Clothing,Wool Sweater,1,552.41,552.41,South America,UPI,2023,12,12,1,50,0
ORD12515,2023-12-12,Clothing,Formal Shirt,3,3462.81,10388.43,Australia,UPI,2023,12,12,1,50,0
ORD12673,2023-12-12,Home Appliances,Microwave Oven,3,4872.9,14618.7,Europe,Debit Card,2023,12,12,1,50,0
ORD12881,2023-12-12,Books,Self-Help Guide,2,286.95,573.9,Australia,PayPal,2023,12,12,1,50,0
ORD14769,2023-12-12,Beauty Products,Face Moisturizer,2,1993.05,3986.1,Europe,Debit Card,2023,12,12,1,50,0
ORD12402,2023-12-13,Electronics,USB-C Hub,6,13741.71,82450.26,Europe,Debit Card,2023,12,13,2,50,0
ORD12287,2023-12-13,Books,Fiction Novel,5,889.12,4445.6,North America,Net Banking,2023,12,13,2,50,0
ORD12432,2023-12-14,Sports,Resistance Bands,2,365.37,730.74,South America,Debit Card,2023,12,14,3,50,0
ORD12758,2023-12-14,Clothing,Denim Jacket,2,3454.37,6908.74,Africa,PayPal,2023,12,14,3,50,0
ORD13999,2023-12-14,Books,Children's Storybook,2,624.09,1248.18,South America,Credit Card,2023,12,14,3,50,0
ORD14329,2023-12-14,Beauty Products,Perfume,7,1318.24,9227.68,Asia,Credit Card,2023,12,14,3,50,0
ORD15752,2023-12-14,Clothing,Denim Jacket,3,547.08,1641.24,South America,Credit Card,2023,12,14,3,50,0
ORD11483,2023-12-15,Home Appliances,Vacuum Cleaner,2,11336.63,22673.26,Africa,Credit Card,2023,12,15,4,50,0
ORD10132,2023-12-15,Sports,Dumbbell Set,3,936.63,2809.89,South America,Debit Card,2023,12,15,4,50,0
ORD10429,2023-12-15,Sports,Dumbbell Set,1,1669.94,1669.94,Africa,PayPal,2023,12,15,4,50,0
ORD11284,2023-12-15,Beauty Products,Perfume,8,2336.99,18695.92,Europe,Debit Card,2023,12,15,4,50,0
ORD11928,2023-12-15,Home Appliances,Table Lamp,5,5796.72,28983.6,Africa,Credit Card,2023,12,15,4,50,0
ORD12729,2023-12-15,Sports,Dumbbell Set,4,522.81,2091.24,North America,Credit Card,2023,12,15,4,50,0
ORD13703,2023-12-15,Electronics,Wireless Mouse,7,8467.34,59271.38,Asia,Credit Card,2023,12,15,4,50,0
ORD15293,2023-12-15,Electronics,USB-C Hub,6,3554.29,21325.74,Asia,UPI,2023,12,15,4,50,0
ORD14730,2023-12-16,Electronics,Bluetooth Speaker,3,3060.88,9182.64,Australia,PayPal,2023,12,16,5,50,1
ORD13271,2023-12-16,Home Appliances,Vacuum Cleaner,2,10906.0,21812.0,Europe,Credit Card,2023,12,16,5,50,1
ORD15012,2023-12-16,Electronics,Laptop Stand,1,6573.94,6573.94,Africa,Credit Card,2023,12,16,5,50,1
ORD11580,2023-12-16,Sports,Resistance Bands,6,2284.01,13704.06,Asia,Credit Card,2023,12,16,5,50,1
ORD13068,2023-12-16,Electronics,Laptop Stand,6,3874.56,23247.36,Asia,Credit Card,2023,12,16,5,50,1
ORD14030,2023-12-17,Beauty Products,Lipstick,2,2445.36,4890.72,Australia,Debit Card,2023,12,17,6,50,1
ORD13992,2023-12-17,Home Appliances,Air Fryer,2,2160.43,4320.86,South America,PayPal,2023,12,17,6,50,1
ORD14818,2023-12-17,Beauty Products,Shampoo,2,601.18,1202.36,Africa,Credit Card,2023,12,17,6,50,1
ORD15388,2023-12-17,Home Appliances,Office Chair,5,5567.99,27839.95,South America,UPI,2023,12,17,6,50,1
ORD13635,2023-12-17,Home Appliances,Air Fryer,5,8187.2,40936.0,Europe,Credit Card,2023,12,17,6,50,1
ORD14585,2023-12-17,Electronics,Laptop Stand,2,13491.06,26982.12,Africa,Debit Card,2023,12,17,6,50,1
ORD12538,2023-12-17,Books,Notebook Set,1,535.09,535.09,North America,Credit Card,2023,12,17,6,50,1
ORD12324,2023-12-17,Electronics,Smartwatch,3,3356.81,10070.43,Europe,Debit Card,2023,12,17,6,50,1
ORD11697,2023-12-17,Electronics,Smartwatch,5,10734.88,53674.4,Asia,Debit Card,2023,12,17,6,50,1
ORD10868,2023-12-17,Sports,Football,5,5508.75,27543.75,Australia,Net Banking,2023,12,17,6,50,1
ORD13388,2023-12-17,Beauty Products,Sunscreen SPF50,3,1711.17,5133.51,Europe,PayPal,2023,12,17,6,50,1
ORD13613,2023-12-18,Books,Fiction Novel,3,745.34,2236.02,Africa,UPI,2023,12,18,0,51,0
ORD13372,2023-12-18,Electronics,Bluetooth Speaker,3,3864.85,11594.55,Asia,Credit Card,2023,12,18,0,51,0
ORD13001,2023-12-18,Beauty Products,Face Moisturizer,2,2218.9,4437.8,Africa,PayPal,2023,12,18,0,51,0
ORD11795,2023-12-18,Sports,Yoga Mat,4,4729.27,18917.08,North America,Credit Card,2023,12,18,0,51,0
ORD10038,2023-12-18,Beauty Products,Sunscreen SPF50,3,862.05,2586.15,Europe,Credit Card,2023,12,18,0,51,0
ORD12210,2023-12-18,Sports,Yoga Mat,1,5735.36,5735.36,Australia,Debit Card,2023,12,18,0,51,0
ORD14815,2023-12-19,Home Appliances,Air Fryer,4,9787.49,39149.96,Asia,Credit Card,2023,12,19,1,51,0
ORD15813,2023-12-19,Sports,Resistance Bands,4,4032.24,16128.96,Africa,PayPal,2023,12,19,1,51,0
ORD14885,2023-12-19,Books,Self-Help Guide,8,435.17,3481.36,North America,PayPal,2023,12,19,1,51,0
ORD14858,2023-12-19,Home Appliances,Table Lamp,3,10677.28,32031.84,Asia,Debit Card,2023,12,19,1,51,0
ORD14839,2023-12-19,Books,Fiction Novel,6,773.47,4640.82,Europe,Debit Card,2023,12,19,1,51,0
ORD13467,2023-12-19,Home Appliances,Office Chair,3,1038.27,3114.81,Europe,Credit Card,2023,12,19,1,51,0
ORD12077,2023-12-19,Beauty Products,Sunscreen SPF50,5,1369.73,6848.65,Europe,UPI,2023,12,19,1,51,0
ORD12792,2023-12-19,Sports,Yoga Mat,1,2792.51,2792.51,Africa,Credit Card,2023,12,19,1,51,0
ORD11649,2023-12-19,Clothing,Running Shoes,2,2574.35,5148.7,Africa,PayPal,2023,12,19,1,51,0
ORD11541,2023-12-19,Clothing,Running Shoes,1,792.46,792.46,Africa,Credit Card,2023,12,19,1,51,0
ORD11513,2023-12-19,Electronics,Laptop Stand,4,5324.35,21297.4,Africa,PayPal,2023,12,19,1,51,0
ORD13189,2023-12-19,Clothing,Wool Sweater,4,2070.26,8281.04,South America,Debit Card,2023,12,19,1,51,0
ORD13306,2023-12-20,Home Appliances,Vacuum Cleaner,4,11732.2,46928.8,Europe,Net Banking,2023,12,20,2,51,0
ORD15958,2023-12-20,Clothing,Cotton T-Shirt,4,3146.23,12584.92,Europe,UPI,2023,12,20,2,51,0
ORD15857,2023-12-20,Clothing,Denim Jacket,8,1743.86,13950.88,Asia,Credit Card,2023,12,20,2,51,0
ORD15784,2023-12-20,Clothing,Formal Shirt,5,574.53,2872.65,South America,UPI,2023,12,20,2,51,0
ORD14574,2023-12-20,Clothing,Running Shoes,2,1005.99,2011.98,Australia,UPI,2023,12,20,2,51,0
ORD13201,2023-12-20,Beauty Products,Sunscreen SPF50,2,1352.71,2705.42,Australia,Credit Card,2023,12,20,2,51,0
ORD10381,2023-12-20,Electronics,Wireless Mouse,5,14348.29,71741.45,Europe,PayPal,2023,12,20,2,51,0
ORD12370,2023-12-20,Electronics,Wireless Mouse,2,8431.39,16862.78,Australia,Debit Card,2023,12,20,2,51,0
ORD11848,2023-12-20,Clothing,Formal Shirt,5,1123.37,5616.85,Africa,UPI,2023,12,20,2,51,0
ORD11460,2023-12-20,Sports,Football,3,5368.83,16106.49,Europe,Debit Card,2023,12,20,2,51,0
ORD10764,2023-12-20,Home Appliances,Vacuum Cleaner,7,9330.86,65316.02,Asia,Credit Card,2023,12,20,2,51,0
ORD10706,2023-12-20,Sports,Cricket Bat,4,2444.18,9776.72,Africa,Credit Card,2023,12,20,2,51,0
ORD12866,2023-12-20,Home Appliances,Office Chair,4,4943.03,19772.12,Europe,Credit Card,2023,12,20,2,51,0
ORD15747,2023-12-21,Books,Children's Storybook,5,615.61,3078.05,Asia,Credit Card,2023,12,21,3,51,0
ORD14713,2023-12-21,Beauty Products,Perfume,10,2076.4,20764.0,Asia,Credit Card,2023,12,21,3,51,0
ORD14566,2023-12-21,Electronics,Laptop Stand,3,11594.33,34782.99,Africa,Debit Card,2023,12,21,3,51,0
ORD13607,2023-12-21,Books,Children's Storybook,2,159.55,319.1,Australia,Debit Card,2023,12,21,3,51,0
ORD12098,2023-12-21,Beauty Products,Shampoo,1,2154.3,2154.3,Africa,Net Banking,2023,12,21,3,51,0
ORD11259,2023-12-21,Books,Children's Storybook,7,870.18,6091.26,Australia,Debit Card,2023,12,21,3,51,0
ORD11219,2023-12-21,Beauty Products,Sunscreen SPF50,30,376.45,11293.5,Africa,Credit Card,2023,12,21,3,51,0
ORD12555,2023-12-21,Home Appliances,Office Chair,6,9490.94,56945.64,Europe,PayPal,2023,12,21,3,51,0
ORD14548,2023-12-22,Sports,Football,5,1638.89,8194.45,Australia,Credit Card,2023,12,22,4,51,0
ORD14386,2023-12-22,Electronics,Wireless Mouse,8,11566.39,92531.12,North America,Credit Card,2023,12,22,4,51,0
ORD12359,2023-12-22,Electronics,Smartwatch,1,4914.05,4914.05,Australia,Credit Card,2023,12,22,4,51,0
ORD14335,2023-12-22,Clothing,Wool Sweater,5,3043.51,15217.55,Australia,UPI,2023,12,22,4,51,0
ORD11354,2023-12-22,Beauty Products,Lipstick,1,2494.33,2494.33,Australia,Net Banking,2023,12,22,4,51,0
ORD10018,2023-12-22,Sports,Cricket Bat,4,422.21,1688.84,Asia,Debit Card,2023,12,22,4,51,0
ORD11755,2023-12-22,Electronics,Laptop Stand,3,11569.44,34708.32,South America,Credit Card,2023,12,22,4,51,0
ORD13538,2023-12-23,Beauty Products,Shampoo,3,516.03,1548.09,Asia,Debit Card,2023,12,23,5,51,1
ORD14899,2023-12-23,Beauty Products,Lipstick,6,740.22,4441.32,Asia,Credit Card,2023,12,23,5,51,1
ORD15734,2023-12-24,Clothing,Cotton T-Shirt,1,3251.71,3251.71,South America,Credit Card,2023,12,24,6,51,1
ORD15412,2023-12-24,Beauty Products,Sunscreen SPF50,4,1808.11,7232.44,North America,Debit Card,2023,12,24,6,51,1
ORD13902,2023-12-24,Beauty Products,Face Moisturizer,2,1346.59,2693.18,Europe,UPI,2023,12,24,6,51,1
ORD12564,2023-12-24,Clothing,Running Shoes,1,3206.55,3206.55,Africa,UPI,2023,12,24,6,51,1
ORD12675,2023-12-24,Home Appliances,Table Lamp,7,8412.82,58889.74,Australia,PayPal,2023,12,24,6,51,1
ORD11605,2023-12-24,Home Appliances,Office Chair,4,3866.01,15464.04,North America,Credit Card,2023,12,24,6,51,1
ORD11486,2023-12-24,Beauty Products,Lipstick,2,641.48,1282.96,Australia,Credit Card,2023,12,24,6,51,1
ORD10027,2023-12-24,Sports,Yoga Mat,6,1099.08,6594.48,Africa,UPI,2023,12,24,6,51,1
ORD12453,2023-12-24,Sports,Yoga Mat,1,4551.27,4551.27,South America,UPI,2023,12,24,6,51,1
ORD11182,2023-12-25,Electronics,USB-C Hub,3,10601.95,31805.85,North America,Debit Card,2023,12,25,0,52,0
ORD11192,2023-12-25,Clothing,Wool Sweater,3,2126.14,6378.42,Australia,Credit Card,2023,12,25,0,52,0
ORD11886,2023-12-25,Sports,Cricket Bat,11,2189.46,24084.06,North America,PayPal,2023,12,25,0,52,0
ORD12333,2023-12-25,Home Appliances,Air Fryer,3,7397.63,22192.89,Europe,Credit Card,2023,12,25,0,52,0
ORD13480,2023-12-25,Books,Fiction Novel,1,651.39,651.39,Africa,Credit Card,2023,12,25,0,52,0
ORD14992,2023-12-25,Clothing,Running Shoes,2,1067.8,2135.6,Australia,Debit Card,2023,12,25,0,52,0
ORD15572,2023-12-26,Home Appliances,Microwave Oven,6,11620.49,69722.94,North America,Credit Card,2023,12,26,1,52,0
ORD13478,2023-12-26,Sports,Resistance Bands,4,441.86,1767.44,Europe,Debit Card,2023,12,26,1,52,0
ORD15240,2023-12-26,Electronics,Smartwatch,9,6535.84,58822.56,Europe,Credit Card,2023,12,26,1,52,0
ORD12415,2023-12-26,Beauty Products,Lipstick,1,261.37,261.37,Africa,Credit Card,2023,12,26,1,52,0
ORD11147,2023-12-26,Electronics,Wireless Mouse,2,4944.89,9889.78,Africa,Debit Card,2023,12,26,1,52,0
ORD12644,2023-12-26,Sports,Resistance Bands,5,5859.13,29295.65,Asia,Credit Card,2023,12,26,1,52,0
ORD11607,2023-12-27,Home Appliances,Office Chair,4,5199.0,20796.0,Europe,Debit Card,2023,12,27,2,52,0
ORD11825,2023-12-27,Electronics,Laptop Stand,4,1295.34,5181.36,South America,UPI,2023,12,27,2,52,0
ORD12507,2023-12-27,Sports,Football,2,3837.64,7675.28,Europe,Credit Card,2023,12,27,2,52,0
ORD13583,2023-12-27,Home Appliances,Air Fryer,4,8468.03,33872.12,South America,Credit Card,2023,12,27,2,52,0
ORD14716,2023-12-27,Books,Notebook Set,4,411.73,1646.92,Africa,Debit Card,2023,12,27,2,52,0
ORD15723,2023-12-27,Electronics,USB-C Hub,4,4213.52,16854.08,South America,Credit Card,2023,12,27,2,52,0
ORD15460,2023-12-28,Clothing,Cotton T-Shirt,6,2157.5,12945.0,Africa,PayPal,2023,12,28,3,52,0
ORD15057,2023-12-28,Electronics,Bluetooth Speaker,3,2867.71,8603.13,South America,Debit Card,2023,12,28,3,52,0
ORD15050,2023-12-28,Clothing,Formal Shirt,4,1218.37,4873.48,Europe,Credit Card,2023,12,28,3,52,0
ORD14985,2023-12-28,Beauty Products,Shampoo,4,1873.42,7493.68,Australia,Credit Card,2023,12,28,3,52,0
ORD14497,2023-12-28,Electronics,Laptop Stand,2,7357.15,14714.3,South America,UPI,2023,12,28,3,52,0
ORD13842,2023-12-28,Beauty Products,Sunscreen SPF50,27,2202.12,59457.24,Europe,PayPal,2023,12,28,3,52,0
ORD13636,2023-12-28,Sports,Dumbbell Set,5,1926.09,9630.45,Europe,PayPal,2023,12,28,3,52,0
ORD13565,2023-12-28,Electronics,Laptop Stand,2,3910.37,7820.74,Asia,Debit Card,2023,12,28,3,52,0
ORD11224,2023-12-28,Beauty Products,Perfume,1,813.34,813.34,South America,PayPal,2023,12,28,3,52,0
ORD14070,2023-12-28,Electronics,Laptop Stand,7,8739.41,61175.87,Europe,UPI,2023,12,28,3,52,0
ORD14475,2023-12-29,Home Appliances,Table Lamp,4,1853.91,7415.64,Asia,Credit Card,2023,12,29,4,52,0
ORD15689,2023-12-29,Beauty Products,Perfume,5,354.36,1771.8,Asia,PayPal,2023,12,29,4,52,0
ORD15004,2023-12-29,Beauty Products,Face Moisturizer,4,1105.24,4420.96,Europe,Credit Card,2023,12,29,4,52,0
ORD14863,2023-12-29,Electronics,Wireless Mouse,6,8213.18,49279.08,North America,UPI,2023,12,29,4,52,0
ORD14772,2023-12-29,Books,Children's Storybook,2,713.72,1427.44,Africa,Debit Card,2023,12,29,4,52,0
ORD14618,2023-12-29,Home Appliances,Vacuum Cleaner,2,7125.88,14251.76,South America,Credit Card,2023,12,29,4,52,0
ORD14121,2023-12-29,Sports,Dumbbell Set,5,5218.54,26092.7,Asia,PayPal,2023,12,29,4,52,0
ORD10317,2023-12-29,Sports,Yoga Mat,3,4971.87,14915.61,North America,PayPal,2023,12,29,4,52,0
ORD13087,2023-12-29,Home Appliances,Office Chair,7,8745.83,61220.81,Asia,UPI,2023,12,29,4,52,0
ORD13027,2023-12-29,Electronics,Smartwatch,3,9623.31,28869.93,Africa,PayPal,2023,12,29,4,52,0
ORD12049,2023-12-29,Sports,Football,2,4866.39,9732.78,South America,Credit Card,2023,12,29,4,52,0
ORD10613,2023-12-29,Electronics,Bluetooth Speaker,1,2201.56,2201.56,South America,Credit Card,2023,12,29,4,52,0
ORD10394,2023-12-29,Home Appliances,Air Fryer,4,7436.21,29744.84,Australia,UPI,2023,12,29,4,52,0
ORD13623,2023-12-29,Sports,Resistance Bands,4,3299.79,13199.16,Africa,PayPal,2023,12,29,4,52,0
ORD15393,2023-12-30,Electronics,USB-C Hub,1,4398.42,4398.42,Australia,Credit Card,2023,12,30,5,52,1
ORD12131,2023-12-30,Beauty Products,Face Moisturizer,4,1891.99,7567.96,Africa,PayPal,2023,12,30,5,52,1
ORD14404,2023-12-30,Electronics,Laptop Stand,5,3000.65,15003.25,Africa,PayPal,2023,12,30,5,52,1
ORD10703,2023-12-30,Clothing,Wool Sweater,4,2877.37,11509.48,Europe,Credit Card,2023,12,30,5,52,1
ORD10120,2023-12-30,Clothing,Denim Jacket,6,1388.7,8332.2,Australia,Debit Card,2023,12,30,5,52,1
ORD11805,2023-12-30,Electronics,Smartwatch,3,5443.58,16330.74,Australia,UPI,2023,12,30,5,52,1
ORD11358,2023-12-31,Sports,Resistance Bands,7,581.59,4071.13,Asia,PayPal,2023,12,31,6,52,1
ORD11448,2023-12-31,Home Appliances,Microwave Oven,4,6864.12,27456.48,North America,Credit Card,2023,12,31,6,52,1
ORD12642,2023-12-31,Sports,Cricket Bat,4,4769.71,19078.84,Europe,UPI,2023,12,31,6,52,1
ORD12934,2023-12-31,Electronics,Smartwatch,31,2335.94,72414.14,Australia,UPI,2023,12,31,6,52,1
ORD13629,2023-12-31,Books,Self-Help Guide,13,321.01,4173.13,Europe,Credit Card,2023,12,31,6,52,1
ORD15056,2023-12-31,Home Appliances,Microwave Oven,2,11200.34,22400.68,South America,PayPal,2023,12,31,6,52,1
ORD13236,2024-01-01,Sports,Yoga Mat,2,4998.12,9996.24,South America,Net Banking,2024,1,1,0,1,0
ORD15748,2024-01-01,Electronics,Wireless Mouse,2,7031.7,14063.4,Europe,Credit Card,2024,1,1,0,1,0
ORD13425,2024-01-01,Home Appliances,Microwave Oven,1,5339.0,5339.0,Australia,Credit Card,2024,1,1,0,1,0
ORD12956,2024-01-01,Books,Children's Storybook,2,356.25,712.5,South America,Net Banking,2024,1,1,0,1,0
ORD11169,2024-01-01,Books,Children's Storybook,2,344.71,689.42,South America,Credit Card,2024,1,1,0,1,0
ORD10154,2024-01-01,Beauty Products,Perfume,7,692.65,4848.55,Asia,PayPal,2024,1,1,0,1,0
ORD10002,2024-01-01,Clothing,Denim Jacket,2,2395.63,4791.26,Australia,Credit Card,2024,1,1,0,1,0
ORD12860,2024-01-01,Clothing,Wool Sweater,1,2913.62,2913.62,Australia,Credit Card,2024,1,1,0,1,0
ORD11049,2024-01-02,Home Appliances,Microwave Oven,1,9220.79,9220.79,Asia,PayPal,2024,1,2,1,1,0
ORD10011,2024-01-02,Home Appliances,Air Fryer,1,7932.74,7932.74,South America,Net Banking,2024,1,2,1,1,0
ORD10536,2024-01-02,Home Appliances,Office Chair,2,2789.41,5578.82,Australia,Credit Card,2024,1,2,1,1,0
ORD10645,2024-01-02,Home Appliances,Microwave Oven,2,3607.81,7215.62,South America,Credit Card,2024,1,2,1,1,0
ORD10705,2024-01-02,Clothing,Running Shoes,1,3345.06,3345.06,Australia,UPI,2024,1,2,1,1,0
ORD10884,2024-01-02,Beauty Products,Perfume,2,1629.11,3258.22,North America,Debit Card,2024,1,2,1,1,0
ORD11054,2024-01-02,Books,Notebook Set,4,675.08,2700.32,Asia,Credit Card,2024,1,2,1,1,0
ORD11788,2024-01-02,Clothing,Wool Sweater,1,2430.2,2430.2,Africa,UPI,2024,1,2,1,1,0
ORD12760,2024-01-02,Clothing,Cotton T-Shirt,3,405.14,1215.42,Asia,Debit Card,2024,1,2,1,1,0
ORD13782,2024-01-02,Books,Notebook Set,53,515.61,27327.33,Africa,Credit Card,2024,1,2,1,1,0
ORD14363,2024-01-02,Home Appliances,Vacuum Cleaner,4,7608.69,30434.76,South America,UPI,2024,1,2,1,1,0
ORD14972,2024-01-03,Sports,Dumbbell Set,2,4686.86,9373.72,South America,PayPal,2024,1,3,2,1,0
ORD13098,2024-01-03,Beauty Products,Sunscreen SPF50,1,1781.13,1781.13,North America,Credit Card,2024,1,3,2,1,0
ORD15936,2024-01-03,Clothing,Wool Sweater,1,2211.32,2211.32,Europe,PayPal,2024,1,3,2,1,0
ORD13075,2024-01-03,Sports,Dumbbell Set,4,5535.03,22140.12,Europe,Credit Card,2024,1,3,2,1,0
ORD13875,2024-01-03,Clothing,Cotton T-Shirt,1,1439.14,1439.14,Australia,Credit Card,2024,1,3,2,1,0
ORD12330,2024-01-03,Beauty Products,Perfume,5,1659.83,8299.15,Europe,Debit Card,2024,1,3,2,1,0
ORD13020,2024-01-03,Clothing,Cotton T-Shirt,6,1363.75,8182.5,Australia,PayPal,2024,1,3,2,1,0
ORD10563,2024-01-03,Home Appliances,Air Fryer,4,3062.03,12248.12,Europe,PayPal,2024,1,3,2,1,0
ORD10257,2024-01-03,Beauty Products,Perfume,3,2004.65,6013.95,Asia,PayPal,2024,1,3,2,1,0
ORD15925,2024-01-04,Home Appliances,Office Chair,1,4918.74,4918.74,Africa,Debit Card,2024,1,4,3,1,0
ORD15669,2024-01-04,Clothing,Denim Jacket,4,1831.01,7324.04,North America,UPI,2024,1,4,3,1,0
ORD14499,2024-01-04,Beauty Products,Perfume,5,485.29,2426.45,Asia,Credit Card,2024,1,4,3,1,0
ORD14046,2024-01-04,Electronics,Smartwatch,3,12708.98,38126.94,Europe,Credit Card,2024,1,4,3,1,0
ORD12260,2024-01-04,Home Appliances,Vacuum Cleaner,1,11221.23,11221.23,South America,Debit Card,2024,1,4,3,1,0
ORD11592,2024-01-04,Electronics,Wireless Mouse,1,9276.25,9276.25,South America,UPI,2024,1,4,3,1,0
ORD10033,2024-01-04,Home Appliances,Air Fryer,1,7283.13,7283.13,Australia,PayPal,2024,1,4,3,1,0
ORD13025,2024-01-04,Sports,Yoga Mat,4,2037.11,8148.44,Europe,UPI,2024,1,4,3,1,0
ORD13729,2024-01-05,Home Appliances,Table Lamp,41,8060.08,330463.28,South America,Credit Card,2024,1,5,4,1,0
ORD14756,2024-01-05,Beauty Products,Face Moisturizer,4,2008.46,8033.84,South America,UPI,2024,1,5,4,1,0
ORD14413,2024-01-05,Sports,Yoga Mat,1,4583.99,4583.99,Australia,Credit Card,2024,1,5,4,1,0
ORD13953,2024-01-05,Beauty Products,Sunscreen SPF50,1,439.47,439.47,Africa,Credit Card,2024,1,5,4,1,0
ORD13722,2024-01-05,Clothing,Denim Jacket,1,3060.65,3060.65,Africa,PayPal,2024,1,5,4,1,0
ORD15889,2024-01-05,Electronics,USB-C Hub,3,10916.39,32749.17,Europe,UPI,2024,1,5,4,1,0
ORD12977,2024-01-05,Home Appliances,Office Chair,1,4626.45,4626.45,Africa,Debit Card,2024,1,5,4,1,0
ORD12308,2024-01-05,Beauty Products,Perfume,1,1305.63,1305.63,Australia,Credit Card,2024,1,5,4,1,0
ORD12182,2024-01-05,Electronics,Smartwatch,4,10957.59,43830.36,Africa,PayPal,2024,1,5,4,1,0
ORD11542,2024-01-05,Electronics,Laptop Stand,3,8519.76,25559.28,Australia,PayPal,2024,1,5,4,1,0
ORD13495,2024-01-05,Sports,Yoga Mat,2,4064.17,8128.34,North America,Credit Card,2024,1,5,4,1,0
ORD10424,2024-01-06,Books,Fiction Novel,6,532.83,3196.98,Europe,Net Banking,2024,1,6,5,1,1
ORD11278,2024-01-06,Beauty Products,Sunscreen SPF50,2,1333.39,2666.78,South America,Credit Card,2024,1,6,5,1,1
ORD11977,2024-01-06,Beauty Products,Lipstick,1,1710.1,1710.1,Australia,Credit Card,2024,1,6,5,1,1
ORD12229,2024-01-06,Home Appliances,Table Lamp,36,9912.69,356856.84,Australia,Net Banking,2024,1,6,5,1,1
ORD14244,2024-01-06,Beauty Products,Shampoo,3,2014.05,6042.15,North America,Credit Card,2024,1,6,5,1,1
ORD15383,2024-01-07,Beauty Products,Lipstick,3,2059.05,6177.15,Asia,Debit Card,2024,1,7,6,1,1
ORD15136,2024-01-07,Home Appliances,Air Fryer,4,11764.4,47057.6,Europe,Debit Card,2024,1,7,6,1,1
ORD14931,2024-01-07,Sports,Resistance Bands,2,1872.83,3745.66,Australia,UPI,2024,1,7,6,1,1
ORD14587,2024-01-07,Home Appliances,Table Lamp,2,9126.85,18253.7,South America,Debit Card,2024,1,7,6,1,1
ORD13578,2024-01-07,Beauty Products,Shampoo,4,1063.38,4253.52,Europe,Credit Card,2024,1,7,6,1,1
ORD12211,2024-01-07,Beauty Products,Sunscreen SPF50,2,1340.01,2680.02,Africa,Debit Card,2024,1,7,6,1,1
ORD11830,2024-01-07,Sports,Yoga Mat,3,1519.56,4558.68,Asia,Credit Card,2024,1,7,6,1,1
ORD11263,2024-01-07,Clothing,Running Shoes,7,506.65,3546.55,Australia,Net Banking,2024,1,7,6,1,1
ORD10801,2024-01-07,Beauty Products,Perfume,2,1477.69,2955.38,Europe,PayPal,2024,1,7,6,1,1
ORD13342,2024-01-07,Beauty Products,Sunscreen SPF50,7,626.88,4388.16,North America,PayPal,2024,1,7,6,1,1
ORD13258,2024-01-08,Electronics,Laptop Stand,2,7895.21,15790.42,Africa,Debit Card,2024,1,8,0,2,0
ORD15894,2024-01-08,Clothing,Denim Jacket,4,1164.22,4656.88,North America,PayPal,2024,1,8,0,2,0
